stop_id,stop_name,lat,lon
11664,v.le ca' granda via cherasco,45.50831932211891,9.191811817452718
11672,v.le ca' granda via cherasco,45.50848475987346,9.19226220632162
11713,via ripamonti via dell'assunta,45.4333161717579,9.201071121319622
11714,via ripamonti via quaranta,45.436146434470416,9.200649290548377
11715,via ripamonti via quaranta,45.43561677237774,9.200625490498505
11720,via ripamonti via noto,45.43143570210281,9.201782632256156
11721,via ripamonti via noto,45.43177940386007,9.201499039467258
11722,via ripamonti via dell'assunta,45.43380206435492,9.201088325921983
11736,v.le isonzo via ripamonti,45.44674522769278,9.197977018981394
11737,v.le isonzo via ripamonti,45.44672945908752,9.197903461874796
11740,via ripamonti via lorenzini,45.44348002293067,9.198896103890084
11741,via ripamonti via lorenzini,45.44328048803333,9.198859562998551
11752,v.le bligny,45.45090604545045,9.193742376802811
11753,v.le bligny,45.45098528274888,9.19439979095626
11754,crocetta m3,45.45542365427531,9.195554496164709
11755,via ripamonti v.le sabotino,45.45090103164595,9.19629857258388
11756,via ripamonti v.le sabotino,45.4506962029816,9.196959069927312
11757,via ripamonti v.le sabotino,45.45116147571736,9.196639965997722
11758,c.so p.ta vigentina,45.45352498699214,9.196210144233184
11759,c.so p.ta vigentina,45.453635659510994,9.19601832189448
11761,crocetta m3,45.455933809596694,9.195599791853091
11762,crocetta m3,45.45614365872691,9.196577317135022
11764,crocetta m3,45.45617131635051,9.196096206429816
11765,via ripamonti via bellezza,45.44831105372781,9.19756358557396
11766,via ripamonti via bellezza,45.44887523839076,9.197298118532354
11767,via ripamonti v.le sabotino,45.45098063076161,9.197118902587311
11770,via lamarmora via commenda,45.45669776671941,9.199342625124988
11771,v.le sabotino,45.45088502359765,9.200341234407166
11772,v.le sabotino,45.45098403718012,9.200530148921374
11773,p.ta romana m3,45.451396587576184,9.202418303630257
11774,via lamarmora,45.45730191623963,9.202997837114411
11775,via lamarmora via commenda,45.45688714484742,9.201236948080451
11777,p.ta romana m3,45.45168363503676,9.20259900760179
11782,v.le monte nero via pier lombardo,45.45526993588801,9.204260309975428
11783,v.le monte nero via pier lombardo,45.45494993879496,9.204230738881323
11788,p.za fontana,45.46332715809376,9.19402878413009
11793,via larga,45.46271294536127,9.194209656471095
11794,via larga,45.46237318133517,9.193722512687314
11797,l.go augusto,45.46276079362171,9.197616917306744
11798,l.go augusto,45.46253700352338,9.197855123542665
11810,palazzo di giustizia,45.46237590702857,9.20002205110529
11816,palazzo di giustizia,45.46230073107984,9.200777154151076
11820,c.so p.ta vittoria (camera del lavoro),45.46235095045023,9.203298874538834
11823,c.so p.ta vittoria (camera del lavoro),45.46227484327708,9.203826994576833
11824,v.le monte nero via bergamo,45.45750944492381,9.205608489649782
11825,v.le monte nero via bergamo,45.45741526206413,9.205425892894082
11826,v.le monte nero via bergamo,45.45772621378816,9.206025472200643
11827,v.le monte nero via bergamo,45.45752630740749,9.206241648486923
11829,montenapoleone m3,45.47023651978441,9.19290033578832
11830,via manzoni via pisoni,45.47103511282447,9.193786878785662
11835,p.za cavour,45.47262704969325,9.195105720202932
11837,turati m3,45.47603911678434,9.194703267244645
11838,turati m3,45.47556213980143,9.194658447982988
11840,p.za cavour,45.472784386419434,9.195211806901224
11849,v.le vittorio veneto,45.47691009776966,9.201130567295465
11850,v.le vittorio veneto,45.4764553896733,9.201220110561994
11855,v.le piave,45.47220645935906,9.206526974577947
11856,p.ta venezia m1,45.47444499613835,9.205625238634466
11859,p.le principessa clotilde (osp. fatebenefratelli),45.48034954236224,9.19256537746768
11860,p.le principessa clotilde (osp. fatebenefratelli),45.4802217377368,9.19273613976948
11862,v.le monte santo,45.47934661471528,9.194915376269666
11863,v.le monte santo,45.479736813316414,9.194827692595076
11864,v.le monte santo,45.47965804076672,9.194200422370384
11871,repubblica m3,45.47812115342001,9.197441874076157
11874,p.za s. gioachimo,45.48082320724001,9.197296333804054
11876,repubblica m3,45.47789070166693,9.197790551220702
11877,repubblica m3,45.4782062337019,9.197398502982985
11879,via filzi via adda,45.48311479542391,9.199410801098663
11880,via filzi via pirelli,45.48355060420022,9.199834595405816
11882,v.le vittorio veneto,45.476743105447994,9.200348862820288
11886,v.le tunisia,45.47831168894563,9.202584528541951
11887,v.le tunisia,45.478450338859254,9.203072818100743
11888,v.le tunisia,45.478851153211075,9.20292071940093
11889,stazione centrale p.za duca d'aosta m2 m3,45.4842311347843,9.20316611768015
11890,stazione centrale p.za duca d'aosta m2 m3,45.48463486810332,9.202595957089894
11891,p.za cincinnato,45.47990247478578,9.203930486996136
11892,p.za cincinnato,45.47992918102203,9.204096917129524
11893,via vitruvio,45.482485821873865,9.206406123847737
11898,zara m3 m5,45.49234399728089,9.192977017699096
11903,marche m5,45.495920263590705,9.195016487166756
11909,p.za carbonari,45.494715885530496,9.197495137149213
11910,p.za carbonari,45.49481492878691,9.197476285326433
11915,stazione centrale m2 m3,45.486869355467746,9.202076277618572
11916,stazione centrale m2 m3,45.48681688394865,9.201869913455752
11923,stazione centrale m2 m3,45.486997621809294,9.202777088985387
11925,v.le lunigiana via gioia,45.49223104929301,9.203707149508348
